CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn_Probability,Actual_Churn,CustomerId
622,France,0,32,6,169089.38,2,1,0,101057.95,0.26220095,0,15662403
641,France,1,31,9,112494.99,1,1,1,32231.6,0.026981764,0,15781987
539,France,0,22,0,100885.93,2,1,1,38772.65,0.007458335,0,15727311
626,Germany,0,23,6,85897.95,1,1,0,109742.8,0.029870141,0,15698749
662,France,1,29,5,147092.65,1,1,0,10928.3,0.07160865,0,15750602
496,France,0,41,1,176024.05,2,1,0,182337.98,0.18806644,0,15757632
719,Spain,0,35,8,0.0,1,1,1,165162.4,0.14432451,0,15792107
694,Spain,0,35,7,0.0,1,1,0,133570.43,0.3903767,1,15805690
629,Germany,1,35,8,112330.83,1,1,1,91001.02,0.49531797,0,15701074
707,France,0,46,7,127476.73,2,1,1,146011.55,0.3667112,0,15809654
640,France,1,45,1,0.0,1,1,1,10908.33,0.57450795,0,15742834
760,France,0,32,7,0.0,2,1,1,105969.05,0.006348447,0,15636572
774,Germany,1,34,4,120875.23,2,0,1,113407.26,0.026286637,0,15810660
710,Germany,1,34,9,134260.36,2,1,0,147074.67,0.013723966,0,15703482
562,Spain,1,36,5,0.0,1,0,1,182843.24,0.19105901,0,15774402
569,France,1,37,9,178755.84,1,1,0,199929.17,0.15201125,0,15762331
685,Spain,0,43,6,117302.62,1,0,0,68701.73,0.21741806,0,15644878
516,France,1,37,8,0.0,1,1,0,101834.58,0.11363172,0,15690796
850,France,0,32,8,0.0,2,1,1,55593.8,0.018333359,0,15755138
559,Spain,0,40,7,144470.77,1,1,1,18917.95,0.022141043,0,15792916
757,Spain,1,30,3,145396.49,1,0,1,198341.15,0.03052461,0,15654222
651,Germany,0,25,2,109175.14,2,1,0,114566.47,0.021145776,0,15723320
740,France,1,36,4,172381.8,1,1,1,86480.29,0.034186613,0,15761886
545,France,0,55,5,0.0,1,0,0,10034.77,0.9696462,1,15724223
641,Spain,1,40,5,102145.13,1,1,1,100637.07,0.017570635,0,15784286
669,France,0,35,7,0.0,1,1,1,49108.23,0.064168915,1,15685309
655,France,1,37,4,0.0,2,1,1,142415.97,0.005669185,0,15726167
729,Germany,0,39,1,131513.26,1,1,1,193715.0,0.11067829,0,15635703
512,Spain,1,33,3,176666.62,1,1,0,94670.77,0.0456777,0,15627801
621,France,1,31,7,136658.61,1,1,1,148689.13,0.04090518,0,15636478
693,France,1,31,1,0.0,2,0,1,182270.88,0.02317089,0,15716023
708,Spain,1,33,3,0.0,2,1,0,138613.21,0.012077955,0,15723153
754,Spain,0,19,9,0.0,1,1,0,189641.11,0.10673041,0,15654296
778,Germany,0,48,3,102290.56,2,1,0,182691.31,0.7121869,0,15776939
651,Germany,0,35,1,163700.78,3,1,1,29583.48,0.94954866,1,15743293
608,France,1,50,6,0.0,1,1,0,93568.77,0.6994563,1,15747208
702,Germany,0,60,5,138597.54,2,1,1,41536.59,0.08880703,1,15611058
613,France,0,24,7,140453.91,1,1,0,129001.3,0.07105827,0,15572093
717,France,1,36,2,148061.89,1,1,0,179128.69,0.1759987,1,15629575
463,France,1,35,2,101257.16,1,1,1,118113.64,0.004313457,0,15569451
692,Germany,1,24,2,120596.93,1,0,1,180490.53,0.16291766,0,15623357
684,Germany,0,40,6,137326.65,1,1,0,186976.6,0.20428649,0,15677307
678,Spain,0,49,1,0.0,2,1,1,102472.9,0.02281464,0,15624424
619,Germany,1,40,9,103604.31,2,0,0,140947.05,0.11212695,0,15737521
632,Spain,0,40,3,109740.62,1,1,0,141896.74,0.5488535,0,15623791
576,France,1,32,7,0.0,2,1,0,4660.91,0.0019671596,0,15798850
791,Spain,1,25,7,0.0,1,1,0,89666.28,0.003949179,0,15721835
509,France,1,26,10,0.0,2,1,1,6177.83,0.0016732686,0,15730441
567,France,1,36,7,0.0,2,0,1,3896.08,0.005706914,0,15751912
630,Germany,0,28,8,106425.75,1,1,1,20344.84,0.22737797,0,15764226
674,France,0,27,4,79144.34,1,0,1,50743.83,0.013117875,0,15687218
663,Germany,1,37,7,143625.83,2,0,1,176487.05,0.070635825,0,15716347
626,Spain,1,62,3,0.0,1,1,1,65010.74,0.21946572,0,15683544
710,Germany,1,37,6,135795.63,1,0,1,46523.6,0.13070545,0,15658675
698,Spain,1,45,5,164450.94,1,1,0,141970.02,0.24604939,1,15632118
754,Germany,0,55,3,161608.81,1,1,0,8080.85,0.9656763,1,15625426
520,France,1,34,4,134007.9,1,1,1,193209.11,0.15421328,0,15627251
706,Germany,0,46,7,111288.18,1,1,1,149170.25,0.56435394,1,15789563
738,Spain,1,31,9,79019.8,1,1,1,18606.23,0.021017695,0,15700696
850,Spain,0,39,6,0.0,2,1,0,103921.43,0.013254235,0,15572390
750,Spain,0,39,6,0.0,2,0,0,19264.33,0.041659195,0,15588535
617,France,1,54,6,102141.9,1,1,1,45325.26,0.38196948,0,15741180
616,France,1,37,9,0.0,1,1,0,111312.96,0.70496833,0,15723217
548,Germany,1,32,5,175214.71,1,1,1,155165.61,0.028402466,0,15702789
507,Germany,1,40,3,120105.43,1,1,0,92075.01,0.18473676,1,15619514
809,France,0,38,2,154763.21,2,1,1,174800.31,0.004664385,0,15778884
673,France,0,38,2,170061.92,2,0,0,134901.34,0.07375792,1,15585865
487,Spain,1,44,6,61691.45,1,1,1,53087.98,0.12888442,0,15788367
782,Spain,0,41,4,0.0,1,1,0,132943.88,0.778853,0,15737778
778,France,1,42,6,0.0,2,1,1,106197.44,0.006599468,0,15569572
608,Spain,0,56,5,0.0,2,0,1,153810.41,0.031147586,0,15685245
526,France,0,37,5,53573.18,1,1,0,62830.97,0.13703491,0,15566139
638,Germany,0,53,1,123916.67,1,1,0,16657.68,0.91055816,1,15653937
681,France,1,34,7,0.0,2,0,0,130686.59,0.0055967676,0,15726358
693,Germany,1,44,5,124601.58,2,1,1,46998.13,0.17455658,1,15812272
529,France,1,61,1,0.0,2,1,1,191370.97,0.2574143,0,15628059
779,Spain,0,38,7,0.0,2,1,1,138542.87,0.019670105,0,15664737
550,Germany,0,45,8,111257.59,1,0,0,97623.42,0.7803431,1,15769703
535,Spain,1,35,8,118989.92,1,1,1,135536.72,0.038258392,0,15572792
618,Germany,1,44,5,157955.83,2,0,0,139297.71,0.08473278,0,15640161
458,Germany,1,35,9,146780.52,2,1,1,3476.38,0.12054978,0,15800412
539,France,1,38,5,0.0,2,1,0,47388.41,0.007117168,0,15607509
715,France,0,38,0,0.0,2,1,1,332.81,0.3159462,0,15788025
592,Spain,0,41,2,138734.94,1,1,0,90020.74,0.045671973,0,15594041
645,France,1,29,1,130131.08,2,0,1,196474.35,0.0016841014,0,15695475
733,Germany,1,38,9,111347.37,2,0,1,194872.97,0.04191302,0,15781702
565,Germany,0,58,3,108888.24,3,0,1,135875.51,0.9987196,1,15779176
566,France,1,34,3,0.0,1,0,0,188135.69,0.42221776,0,15791326
569,Spain,0,42,1,0.0,1,1,1,83629.6,0.09808065,1,15710366
680,France,1,34,3,143292.95,1,1,0,66526.01,0.13938594,0,15775293
564,France,1,31,4,0.0,2,1,0,53520.03,0.007785912,0,15786200
601,France,1,39,3,72647.64,1,1,0,41777.9,0.16880848,1,15704657
771,Spain,0,33,5,0.0,2,1,0,8673.43,0.008183454,0,15645029
636,Spain,0,32,8,0.0,2,1,0,138555.46,0.009362049,0,15597945
659,Germany,1,39,8,106259.63,2,1,1,198103.32,0.014499417,0,15583394
678,Germany,0,43,2,153393.18,2,1,1,193828.27,0.004140282,0,15584114
732,France,1,46,0,0.0,2,1,1,184350.78,0.07632,0,15627365
651,France,1,28,10,79562.98,1,1,1,74687.37,0.0015746482,0,15571281
755,France,0,78,5,121206.96,1,1,1,76016.49,0.004967043,0,15714680
674,France,1,45,7,142072.02,1,1,0,37013.29,0.21349987,0,15705890
659,France,1,20,8,0.0,2,0,0,112572.02,0.0030732348,0,15673907
721,France,0,49,1,120108.56,1,0,1,183421.76,0.4514151,0,15689201
766,France,0,26,3,104258.8,1,1,1,428.23,0.0038184116,0,15757897
575,Spain,0,30,8,0.0,2,1,0,185341.63,0.005207315,0,15635531
537,Spain,1,42,1,190569.23,1,0,1,127154.8,0.049473457,0,15646490
633,Spain,0,33,4,92855.02,1,1,1,159813.18,0.035544496,0,15589019
707,France,1,40,1,0.0,2,1,0,14090.4,0.024538493,1,15599211
602,France,1,38,7,111835.94,2,1,0,124389.61,0.03679027,0,15680001
684,Germany,1,42,1,117691.0,1,1,1,23135.65,0.7245102,1,15801832
621,France,1,39,6,0.0,2,1,1,58883.91,0.015655637,0,15631813
777,France,0,30,4,137851.31,1,1,0,5008.23,0.011653642,1,15566563
828,France,1,30,4,73070.18,2,0,0,161671.15,0.0027604892,0,15598892
573,Germany,1,30,8,127406.5,1,1,0,192950.6,0.2005786,0,15579223
673,Spain,1,43,8,127132.96,1,0,1,6009.27,0.09794942,1,15653572
481,France,1,44,9,175303.06,1,1,0,65500.53,0.90207857,1,15726494
738,Spain,1,44,2,0.0,2,1,0,43018.82,0.02719742,1,15710012
562,France,0,27,3,0.0,2,1,0,28137.03,0.001343037,0,15752186
707,Spain,0,53,6,109663.47,1,1,1,52110.45,0.259047,0,15733387
604,Germany,0,47,4,118907.6,1,0,1,47777.15,0.60568964,1,15749103
655,Germany,1,32,9,113447.01,1,1,0,82084.3,0.2187773,0,15763414
674,Germany,1,44,3,88902.21,1,1,0,73731.32,0.76785845,0,15583552
663,Spain,1,52,0,136298.65,1,1,0,144593.3,0.54155016,1,15693764
510,Spain,0,38,4,0.0,1,1,0,118913.53,0.26983747,1,15699309
704,France,0,45,6,0.0,1,1,1,137739.45,0.271363,0,15757568
659,France,1,35,6,0.0,2,1,1,58879.11,0.0047499714,0,15743075
682,France,1,41,6,0.0,2,0,1,134158.09,0.004381571,1,15728564
598,Spain,0,56,4,98365.33,1,1,1,44251.33,0.54931855,0,15623502
552,Germany,0,42,8,103362.14,1,0,1,186869.58,0.54566526,1,15815040
587,Germany,0,37,6,104414.03,1,1,0,192026.02,0.86719435,0,15696514
686,France,1,37,9,134560.62,1,1,0,27596.39,0.11321541,0,15775750
697,Spain,1,30,1,0.0,2,0,0,735.79,0.050442416,0,15809838
778,Germany,0,45,1,162150.42,2,1,0,174531.27,0.036055833,0,15621075
850,Germany,1,36,7,102800.72,1,1,1,87352.43,0.04138315,0,15742607
656,France,1,36,8,97786.08,2,0,1,21478.36,0.014858008,0,15574947
656,Spain,0,32,1,104254.27,1,1,1,17034.37,0.05402999,0,15575619
849,France,1,69,7,71996.09,1,1,1,139065.94,0.0020923046,0,15650545
632,Spain,1,47,3,0.0,2,1,0,178822.32,0.017199239,0,15765461
770,Spain,1,30,8,0.0,2,0,1,50839.85,0.0019379329,0,15598802
681,France,1,36,5,141952.07,1,1,1,185144.08,0.023419546,0,15815615
660,France,1,37,2,97324.91,1,1,0,23291.83,0.023647193,0,15584785
649,France,0,36,8,0.0,2,0,1,109179.89,0.030329388,0,15594915
807,Germany,0,42,9,105356.09,2,1,1,130489.37,0.08593894,0,15688059
765,France,1,44,6,0.0,2,1,1,159899.97,0.0027265109,0,15569503
824,Germany,1,49,8,133231.48,1,1,1,67885.37,0.6611414,0,15608804
619,France,1,25,4,0.0,1,1,0,145524.36,0.022595102,0,15807961
555,Spain,0,35,1,0.0,2,1,0,101667.0,0.021221492,0,15653315
764,Germany,1,28,10,124023.18,1,1,0,166188.28,0.10410783,0,15667458
752,France,0,53,8,114233.18,1,1,1,51587.04,0.42815045,0,15722611
772,Germany,1,42,3,75075.31,2,1,0,92888.52,0.013641352,1,15682355
660,France,0,40,8,167181.01,1,1,1,185156.94,0.08313241,0,15620103
670,Germany,1,40,2,164948.98,3,0,0,177028.0,0.95678145,1,15815490
654,France,1,32,9,121455.65,1,1,0,190068.53,0.046763748,1,15603170
754,France,1,61,5,146622.35,1,1,1,41815.22,0.28612018,1,15776494
613,France,1,41,7,0.0,2,1,0,60297.72,0.0131369075,0,15767921
581,France,1,37,7,0.0,2,1,1,74320.75,0.0085426625,0,15702337
521,France,1,43,8,0.0,1,1,1,93180.09,0.26412234,0,15728333
498,France,1,34,5,0.0,2,1,1,91711.66,0.0033860335,0,15793247
416,Germany,0,25,0,97738.97,2,1,1,160523.33,0.042349,0,15675585
708,France,0,59,2,0.0,1,1,0,179673.11,0.9169391,1,15595592
737,Germany,0,45,2,99169.67,2,1,1,78650.95,0.332643,0,15802869
819,France,1,35,1,0.0,2,0,1,3385.04,0.0026101787,0,15672016
533,France,0,35,8,0.0,2,1,1,187900.12,0.038602445,0,15767594
641,Spain,0,40,4,101090.27,1,1,1,51703.09,0.035691366,0,15579583
688,France,1,26,0,0.0,2,1,0,105784.85,0.025470665,0,15798084
756,Germany,0,34,2,148200.72,1,0,0,194584.48,0.2562141,0,15771059
807,France,1,43,1,105799.32,2,1,0,34888.04,0.011509213,1,15659366
769,France,1,29,2,123757.52,2,1,0,84872.66,0.014742772,0,15621685
489,France,0,38,5,117289.92,1,0,0,85231.88,0.20186438,0,15631359
545,Spain,0,44,1,0.0,2,1,1,82614.89,0.019459508,0,15777614
773,Germany,1,51,8,116197.65,2,1,1,86701.4,0.47445247,0,15618203
727,Spain,1,38,2,62276.99,1,1,1,59280.79,0.16707064,0,15813034
639,France,1,39,6,150555.83,1,1,0,30414.17,0.2516147,0,15723604
604,Spain,1,43,2,145081.72,1,1,1,23881.62,0.082730226,0,15766166
585,Germany,1,37,6,152496.82,1,1,1,99907.29,0.015775066,0,15787825
769,France,1,51,9,156773.78,2,1,0,40257.79,0.15966934,0,15646817
581,France,1,28,3,104367.5,1,1,1,29937.75,0.010791986,0,15610753
524,France,1,32,1,144875.71,1,0,0,187740.04,0.1107131,0,15594576
683,Germany,0,35,1,132371.3,2,0,0,186123.57,0.012465662,0,15795640
730,France,0,37,1,0.0,2,1,1,124364.63,0.023134718,0,15615004
551,Spain,1,27,2,113873.22,1,1,1,85129.77,0.033651847,1,15743673
764,France,0,40,9,100480.53,1,1,0,124095.69,0.4471259,0,15598331
680,France,0,47,5,0.0,2,1,1,179843.33,0.0060394043,0,15660535
587,Spain,1,62,7,121286.27,1,0,1,6776.92,0.17259693,0,15608114
675,Germany,1,42,2,92616.64,2,1,0,8567.18,0.16626678,0,15662232
735,France,1,41,7,179904.0,1,1,1,137180.95,0.07001889,0,15634936
653,France,1,38,8,119315.75,1,1,0,150468.35,0.11944718,0,15654074
615,France,1,66,7,0.0,2,1,1,74580.8,0.0036565063,0,15586300
789,Germany,1,51,3,104677.09,1,1,0,74265.38,0.9740229,0,15698732
579,France,1,36,9,129829.59,1,1,1,60906.12,0.03617696,0,15617934
714,Germany,0,49,5,140510.89,1,1,0,141914.94,0.8868449,0,15806049
688,Spain,1,32,6,124179.3,1,1,1,138759.15,0.01308467,0,15733111
518,Germany,1,46,4,113625.93,1,0,0,92727.42,0.76727986,1,15706163
737,Spain,0,45,2,0.0,2,0,1,177695.67,0.036860876,0,15582246
773,Spain,0,23,8,0.0,2,1,0,56759.79,0.017027318,0,15592570
652,Spain,0,33,3,124832.51,1,1,0,195877.06,0.012061135,0,15633546
834,Spain,1,38,8,0.0,2,1,1,66485.26,0.004459048,0,15695225
586,Germany,1,42,6,126704.49,2,1,0,41682.3,0.11305944,0,15573730
618,Germany,1,41,8,37702.79,1,1,1,195775.48,0.114152536,0,15743976
650,France,1,33,0,98064.97,1,1,0,52411.99,0.011054099,0,15666181
708,France,1,41,0,0.0,1,1,0,128400.62,0.32257083,0,15641110
544,Spain,1,22,3,66483.32,1,0,1,110317.39,0.03363126,0,15782100
710,Spain,0,31,5,0.0,2,1,0,9561.73,0.034376174,0,15777436
525,France,0,23,5,0.0,2,1,0,160249.1,0.010254495,0,15744398
825,France,1,29,3,148874.01,2,0,1,71192.82,0.0026676583,0,15572174
694,France,0,31,10,0.0,2,1,0,160990.27,0.029640166,0,15803976
623,France,1,23,1,106012.2,2,0,1,191415.94,0.0014158775,0,15671172
630,France,1,33,9,0.0,2,1,0,64804.59,0.008666275,0,15732265
570,France,0,29,4,153040.03,1,1,1,131363.57,0.030154482,1,15677317
578,Spain,0,28,8,161592.76,1,1,0,177834.79,0.70195025,0,15757385
611,France,0,43,8,64897.75,1,1,0,114996.33,0.49582028,0,15792722
597,Spain,0,46,4,0.0,2,1,0,58667.16,0.03826211,1,15606755
850,Spain,1,44,8,0.0,2,1,1,183617.32,0.017174914,0,15803378
737,Germany,0,43,1,125537.38,1,1,0,138510.01,0.79414654,1,15578297
703,France,0,42,7,0.0,2,0,1,72500.68,0.08998253,0,15667632
681,France,1,25,5,0.0,1,0,1,90860.97,0.023396121,0,15731760
459,Spain,0,42,6,129634.25,2,1,1,177683.02,0.050051622,1,15578761
850,France,0,39,2,148586.64,1,1,1,176791.27,0.035040606,0,15768201
622,Germany,0,34,7,98675.74,1,1,0,138906.85,0.12369267,1,15637690
593,Spain,1,44,5,0.0,1,1,0,128046.98,0.32888073,0,15788535
708,France,0,51,8,70754.18,1,1,1,92920.04,0.361463,1,15591985
850,France,0,38,0,106831.69,1,0,1,148977.72,0.010284617,0,15771580
733,Germany,1,48,7,85915.52,1,1,1,23860.5,0.072439685,0,15802625
697,Germany,1,43,7,115371.94,2,1,0,64139.1,0.27280098,0,15802617
443,France,1,35,6,161111.45,1,0,0,13946.66,0.06341263,0,15584580
596,France,1,21,4,210433.08,2,0,1,197297.77,0.007708986,1,15736420
645,Germany,1,25,1,157404.02,2,1,0,93073.04,0.0036175342,0,15719779
621,Germany,1,47,7,107363.29,1,1,1,66799.28,0.8768357,0,15646859
741,France,0,21,9,0.0,2,0,1,139259.54,0.0062206173,0,15767894
595,Germany,0,64,2,105736.32,1,1,1,89935.73,0.056098517,1,15814690
630,Spain,0,49,1,0.0,2,0,1,162858.29,0.056086738,0,15755863
562,France,1,45,6,136855.24,1,1,0,46864.0,0.60674363,0,15784736
777,Spain,0,35,3,0.0,2,1,1,17257.72,0.021020247,0,15756975
720,Spain,1,64,3,45752.78,2,1,0,79623.28,0.8084992,1,15753110
626,Spain,0,26,8,148610.41,3,0,1,104502.02,0.9728829,1,15668575
714,Spain,1,45,8,150900.29,2,0,1,139889.15,0.025525747,0,15712319
538,France,1,33,6,93791.38,1,1,1,199249.29,0.44428656,0,15692002
633,France,0,36,6,125130.28,1,0,0,125961.48,0.05004079,0,15789941
667,Spain,1,77,2,0.0,1,1,1,34702.92,0.0060081957,0,15582762
754,France,0,35,4,0.0,2,1,0,44830.71,0.06724738,0,15632345
554,Spain,1,42,1,0.0,2,0,1,183492.9,0.016414993,0,15720083
618,France,1,56,7,0.0,1,1,1,142400.27,0.55898774,1,15739858
583,Spain,0,22,2,0.0,2,0,1,5985.36,0.011367768,0,15697034
756,France,1,28,8,179960.2,1,1,0,89938.08,0.35615885,0,15735400
782,Spain,0,27,3,0.0,2,1,0,143614.01,0.046648983,0,15726310
712,France,1,36,2,100749.5,3,0,0,70758.37,0.97999555,1,15708063
793,Germany,1,54,2,128966.13,1,0,0,18633.4,0.96176976,1,15811690
578,France,1,46,5,113226.47,1,1,0,56770.76,0.27370757,0,15646535
709,France,1,32,4,147307.91,1,0,1,40861.55,0.014891604,0,15810454
513,Spain,0,41,9,107135.04,2,1,1,160546.58,0.08645134,0,15609254
507,Spain,1,46,6,92783.68,1,1,1,51424.29,0.22344814,0,15794414
724,France,1,40,10,0.0,1,1,0,127847.25,0.4035934,1,15799811
661,Germany,0,32,1,145980.23,1,0,1,56636.28,0.2270987,0,15589660
590,France,0,32,0,127763.24,1,1,0,100717.54,0.023908412,0,15773260
554,Germany,0,31,6,135470.9,1,1,0,107074.81,0.2539714,0,15747821
597,France,1,28,2,0.0,3,1,1,78707.97,0.8243825,0,15581620
474,France,1,26,6,0.0,2,0,0,152491.22,0.09092806,0,15758510
593,Germany,0,48,3,133903.12,2,1,1,85902.39,0.1764159,1,15797381
594,Germany,1,41,2,122545.65,2,1,1,42050.24,0.044247948,0,15586880
576,France,0,41,4,112609.91,1,0,0,191035.18,0.39764443,1,15720687
566,Germany,1,22,7,144954.75,2,1,0,102246.0,0.09391265,0,15792180
612,Spain,0,63,2,131629.17,2,1,0,122109.58,0.9164027,1,15654859
724,France,1,40,6,0.0,2,0,0,106149.48,0.026444454,0,15704483
790,Germany,0,34,2,164011.48,1,1,0,199420.41,0.07105489,0,15572361
657,Spain,1,29,7,83889.03,1,1,0,153059.62,0.025438003,0,15796071
687,France,1,48,4,0.0,2,1,1,170893.85,0.008097122,0,15736302
723,Spain,1,38,6,0.0,2,1,1,94415.6,0.007247361,0,15752838
662,France,0,22,9,0.0,2,1,1,44377.65,0.007962515,0,15596624
786,Spain,0,39,7,0.0,2,0,0,100929.59,0.007465624,0,15646942
524,France,1,40,2,180516.9,1,1,0,180002.42,0.62751704,0,15728006
625,Spain,1,52,8,121161.57,1,1,0,48988.28,0.6937705,0,15665222
759,France,0,22,5,0.0,1,1,0,22303.17,0.29817462,0,15576263
678,France,0,41,1,143443.61,1,1,0,196622.28,0.040577885,1,15668323
601,France,0,37,5,0.0,1,0,0,20708.6,0.23332135,0,15781665
661,France,1,48,3,120320.54,1,0,0,96463.25,0.4496884,0,15763274
671,Spain,1,38,0,92674.94,2,1,0,3647.57,0.17455257,0,15798824
663,France,1,33,5,157274.36,2,1,1,28531.81,0.055477288,0,15782875
800,Spain,0,46,6,0.0,2,1,0,171928.04,0.033739787,0,15737385
650,Spain,0,30,6,0.0,1,0,0,67997.13,0.4387147,1,15711834
807,Germany,1,37,10,130110.45,2,0,1,172097.95,0.012248168,0,15812720
687,France,0,30,6,0.0,2,0,0,179206.92,0.026304847,0,15656717
478,France,0,50,2,0.0,1,0,1,93332.64,0.29554462,1,15790455
497,Spain,1,27,7,149400.27,1,0,0,167522.19,0.04751313,0,15627517
678,Germany,1,55,4,129646.91,1,1,1,184125.1,0.5416749,1,15615430
705,Germany,0,44,10,106731.58,1,1,0,137419.87,0.7207472,1,15785705
702,Spain,1,39,8,0.0,2,1,0,99654.13,0.016893612,0,15750929
688,Germany,0,46,0,74458.25,1,0,1,6866.31,0.77416575,0,15744240
701,France,1,29,2,0.0,2,1,0,176943.59,0.0050595086,0,15645184
621,France,1,26,2,75237.54,1,0,1,44220.4,0.021957908,0,15715769
595,France,0,39,7,120962.13,1,0,0,23305.01,0.076559834,0,15633586
717,France,1,38,7,97459.06,1,0,0,189175.71,0.22674242,0,15602844
503,Spain,1,37,6,0.0,2,0,0,136506.86,0.0025173668,0,15790497
576,Germany,1,46,4,137367.94,1,1,1,33450.11,0.9177222,0,15771569
760,France,0,51,2,100946.71,1,0,0,179614.8,0.87676257,1,15718057
841,Germany,1,32,2,117070.21,1,1,0,113482.2,0.1449622,0,15684469
694,France,1,37,10,143835.47,1,0,1,33326.71,0.13820732,0,15753874
850,Spain,1,39,6,206014.94,2,0,1,42774.84,0.0574349,1,15607275
689,Spain,0,57,4,0.0,2,1,0,136649.8,0.24878499,1,15751392
521,Spain,0,39,3,146408.68,1,0,0,72993.67,0.23241153,0,15782364
850,Spain,1,36,0,0.0,2,1,0,141242.57,0.008365341,0,15768219
656,Spain,0,41,6,101179.23,2,1,1,35230.61,0.025710277,0,15574115
665,France,0,23,9,143672.9,1,1,1,115147.33,0.07650728,0,15716324
748,Spain,0,40,4,0.0,2,1,0,132368.47,0.09716575,0,15587913
850,France,1,68,5,169445.4,1,1,1,186335.07,0.03952157,0,15730579
753,France,0,36,7,128518.98,1,1,1,44567.83,0.09642298,1,15624993
656,France,1,50,7,0.0,2,0,1,72143.44,0.024632016,0,15598493
687,Spain,0,50,5,0.0,2,1,0,110230.4,0.09865665,0,15726313
636,Spain,0,33,0,0.0,1,1,0,92277.47,0.13902144,1,15748797
774,France,1,53,4,113709.28,1,1,1,153887.93,0.14061101,1,15723299
577,Spain,1,31,6,0.0,1,1,1,196395.25,0.079226896,0,15570271
531,France,0,47,6,0.0,1,0,0,194998.34,0.98576176,1,15725679
794,France,1,56,9,96951.21,1,1,1,71776.76,0.01820397,0,15718852
713,Spain,0,47,1,0.0,1,1,0,107825.08,0.9172516,1,15758901
569,Spain,0,51,3,0.0,3,1,0,75084.96,0.96803343,1,15711446
827,France,1,38,5,0.0,2,0,0,103305.01,0.0080479095,0,15714380
613,Germany,1,38,9,126265.88,2,0,0,15859.95,0.10578485,0,15590094
660,Germany,1,24,5,85089.3,1,1,1,71638.0,0.0242652,0,15623062
608,Spain,0,28,4,0.0,2,1,0,10899.63,0.015398837,1,15712483
737,France,1,45,10,0.0,2,1,0,1364.54,0.017806757,0,15605804
608,Germany,0,38,8,103653.51,2,1,1,137079.86,0.14985439,0,15604146
535,France,1,38,8,85982.07,1,1,0,9238.35,0.0326422,0,15629187
807,Germany,0,60,1,72948.58,2,1,1,17355.36,0.07909525,0,15736778
655,Spain,1,37,8,163708.58,2,0,0,76259.23,0.065915845,0,15601045
850,Germany,1,43,5,129305.09,2,0,1,19244.58,0.057728775,0,15609928
588,Spain,1,37,2,0.0,2,0,1,187816.59,0.0069646398,0,15648032
635,Spain,0,29,8,138296.94,2,1,0,141075.51,0.14731924,0,15705707
766,Germany,0,28,3,62717.84,2,1,1,13182.43,0.09246926,0,15646374
799,Spain,1,38,2,0.0,2,1,1,59297.34,0.001225439,0,15715715
637,Germany,0,27,7,135842.89,1,1,1,101418.05,0.3773309,0,15623450
603,Spain,0,42,6,0.0,1,1,1,90437.87,0.12636259,0,15808760
641,France,1,41,6,0.0,2,1,0,65396.79,0.0071892026,0,15710375
508,France,0,43,9,0.0,1,1,0,103726.71,0.38769594,0,15600832
669,France,1,37,1,125529.55,1,1,1,162260.93,0.008413941,0,15786739
554,France,1,44,7,85304.27,1,1,1,58076.52,0.044874597,0,15703763
646,Germany,0,52,6,111739.4,2,0,1,68367.18,0.3817297,0,15616666
695,Germany,1,40,7,139022.24,1,0,1,193383.13,0.3363493,0,15800229
772,Germany,1,34,7,111565.91,1,1,1,121073.23,0.3235094,0,15594786
762,France,0,51,3,99286.98,1,0,1,85578.63,0.48044026,0,15581197
745,France,0,28,6,0.0,2,1,0,154389.18,0.009262095,0,15732610
466,Germany,0,47,5,102085.72,1,1,1,183536.24,0.74470866,1,15797751
642,France,0,55,7,0.0,2,1,1,101515.76,0.037659567,0,15756333
735,France,1,41,7,74135.85,1,1,1,11783.1,0.030825486,1,15765982
691,Spain,1,30,9,0.0,2,0,1,10963.04,0.01129599,0,15748995
705,France,0,50,4,77065.9,2,0,1,145159.26,0.63443506,0,15596088
850,Germany,0,34,3,129668.43,2,1,1,88743.99,0.00082590576,0,15582149
744,France,0,43,10,147832.15,1,0,1,24234.11,0.32963276,0,15588350
420,Germany,0,31,1,108377.75,2,1,1,9904.63,0.10834888,0,15787597
702,France,0,29,6,149218.39,1,1,1,9633.01,0.20000027,0,15750056
612,Germany,0,47,6,130024.87,1,1,1,45750.21,0.53223926,1,15775905
670,France,1,33,8,126679.69,1,1,1,39451.09,0.013215482,0,15574584
612,France,0,43,4,139496.35,2,1,1,77128.23,0.03685027,0,15745201
543,France,0,31,4,138317.94,1,0,0,61843.73,0.13824901,0,15722004
584,France,1,38,9,104584.16,1,1,0,176678.72,0.052702032,0,15678058
553,France,0,27,3,0.0,2,0,0,159800.16,0.0076932954,0,15794472
611,France,0,61,3,131583.59,4,0,1,66238.23,0.9989213,1,15679770
661,France,1,51,6,146606.6,1,1,1,68021.9,0.3162332,0,15627190
850,France,1,31,3,0.0,2,1,0,121866.87,0.02069428,0,15570004
842,France,0,37,4,132446.08,2,1,0,87071.18,0.004066805,1,15717328
511,France,1,27,8,0.0,2,1,1,49089.36,0.00073363126,0,15701281
516,Spain,0,31,3,0.0,2,1,0,124202.26,0.005162855,0,15749807
